What city is located in northern Eritrea;EASY
What is located in the Danakil Depression;EASY
How did Reporters Without Borders rank the media environment of Eritrea compared to totalitarian North Korea;DIFFICULT
What country was ranked at the top of the media environment list put together by Reporters Without Borders;DIFFICULT
What type of locomotives are sometimes used on the Eritrean Railway to cater to groups of enthusiasts;DIFFICULT
What language is used in Eritrean university education and many technical fields;DIFFICULT
What language is used for business in Eritrea;DIFFICULT
What type of analysis did the scientists use to examine hairs from the 2 baboon mummies formerly preserved in the British Museum;DIFFICULT
Scientists compared the DNA of the baboon with distorted isotopic data to what;DIFFICULT
What was the area in the Eritrean highlands named under Emperor Zaro Yaqob;EASY
What were the tools believed to have been used for by early humans;DIFFICULT
How does the texture of Eritrean dishes compare to Ethiopian meals;DIFFICULT
What ingredients fo Eritreans tend to use less of than Ethiopians;DIFFICULT
What kind of uranium is sometimes used to shield radioactive materials in containers;DIFFICULT
How is depleted uranium used in missile re-entry vehicles;DIFFICULT
What trait causes depleted uranium to be used in gyroscopic compasses;DIFFICULT
What kind of uranium is always used to shield radioactive materials in containers;DIFFICULT
How is depleted uranium not used in missile re-entry vehicles;DIFFICULT
What trait causes depleted uranium not to be used in gyroscopic compasses;DIFFICULT
What is used to slow a chain reaction in a nuclear reactor;DIFFICULT
What is used to speed a chain reaction in a nuclear reactor;DIFFICULT
In what form is uranium most often used as fuel for nuclear reactors;DIFFICULT
In what form is uranium least often used as fuel for nuclear reactors;DIFFICULT
How many metric tons of uranium oxide was used in Chicago Pile-1;DIFFICULT
How many metric tons of uranium oxide was used in Chicago Pile-21;DIFFICULT
What was the first nuclear weapon used in a war called;DIFFICULT
What was the last nuclear weapon used in a war called;DIFFICULT
What is uranium used for most often in the military;DIFFICULT
What is uranium used for least often in the military;DIFFICULT
What is the name of the most widely used enrichment process;DIFFICULT
What enrichment process was used by the Manhattan Project;DIFFICULT
How does the weight of uranium-238 compare to that of uranium-235;DIFFICULT
What is the name of the least widely used enrichment process;DIFFICULT
How does the height of uranium-238 compare to that of uranium-235;DIFFICULT
During what war was uranium-235 first used to create nuclear weapons;DIFFICULT
During what war was uranium-235 last used to create nuclear weapons;DIFFICULT
What product of uranium was used as toner;DIFFICULT
What light bulbs use lamp filaments containing uranium;DIFFICULT
In what country was the Oklo mine not located;EASY
Who compared military membership in the Order;DIFFICULT
Such forms are not used by whom;DIFFICULT
What can an organism that uses circadian rhythms use to its advantage that others can not;DIFFICULT
By better using resources how does that improve an organism's chances of surviving;DIFFICULT
What daily feature do animals that show limited circadian rhythms need;DIFFICULT
At what degree north did reindeer show rhythms only in autumn and summer;DIFFICULT
When do reindeer below 70 degrees show circadian rythems;DIFFICULT
What reinder at 78 degrees do not show circadian rythems;DIFFICULT
What animals show circadian rythems during the costant light of summer;DIFFICULT
What researcher showed that the gene  feedback loop serves as a repressor;DIFFICULT
What does the body interpret from the gene feedback loop;DIFFICULT
What ship captain described daily leaf movements;DIFFICULT
When did the Chinese use diurnal rhythms to remember Acu-points;DIFFICULT
What philosophers first described the diurnal process in humans;DIFFICULT
What was first described in medical texts during the 1300s;DIFFICULT
What did Androsthenes use the noon and midnight manual for;DIFFICULT
What are the more reliable markers in determining sleep timing;EASY
Who showed the animals could maintain activity in the absence of light and temperature changes;DIFFICULT
What did Patrick and Gilbert show in 1918;DIFFICULT
Animals that eat during resting periods show what body increase;DIFFICULT
What do drug abusers show in their circadian processes;DIFFICULT
What studies show a minor relationship between the circadian system and drug abuse;DIFFICULT
Where is the primary circadian gene located in humans;EASY
What did early research show people preferred as a day length;DIFFICULT
Who wanted to name Elizabeth Princess of Wales;EASY
How many ministers did Elizabeth consult before naming Eden as the prime minister;EASY
In what year did Ronald Reagan order the invasion of Grenada;EASY
When did Elizabeth write to tell Charles and Diana to get a divorce;DIFFICULT
What type of flags are used in foreign countries;DIFFICULT
IS there evidence that parenting and/or childhood play a role in determining sexual orientation;EASY
What has the research that has been done already show about sexual orientation show;DIFFICULT
What is sexual identity defined as;EASY
What is sexual behavior defined as;EASY
What is sexual orientation defined as;EASY
Does a person have to show their sexual oreintation in their personal acts;DIFFICULT
What is a term that can be used for someone who does not show their homosexuality openly ;DIFFICULT
What word is used when somebodys sexual orientation behaviors and idenity do not match;DIFFICULT
Which word is used when somebodys sexual orientation behaviors and idenity match;DIFFICULT
What were the two scales defined as;EASY
How does research identify sexual population groups;EASY
How many components are used in assessment;DIFFICULT
What does the research on sexual orientation use to determine who belongs in which sexual populaiton group;EASY
How many components are used in an assessment;DIFFICULT
What message did Voeller deliver using this myth;DIFFICULT
What comes along with defining how much of the population is homosexual;EASY
What stimuli did men show no arousal towards;DIFFICULT
What science terms are used to describe sexual attraction;DIFFICULT
What are other terms used in the same vein as pansexual;DIFFICULT
Which terms are used in describing sexual desires;DIFFICULT
What are other common words that people may use for homosexual and heterosexual people;DIFFICULT
What tends to be a major obstacle when comparing cultures;DIFFICULT
What can force individuals to identify with a label that may not reflect true orientation;EASY
What can be brought into play to describe interpretations of sexual orientation;DIFFICULT
What can be used to signal sexual idenitys to others;DIFFICULT
What did the Pan American Health Organization reccomend for those who used treatment to stop homosexuality;DIFFICULT
How are the three component used to determine sexual orientation;DIFFICULT
What does a behaviorial component focus on when defining sexual orientation;EASY
What do other people use to determine a persons sexual idenity;DIFFICULT
When do scientists and professions agree that sexual orientation shows in a person;DIFFICULT
